bigregn_code	bigregn_name	dc_code	dc_name	regn_code	regn_name	area_code	area_name	city_code	city_name	compete_store	hig_md_low_level	store_type	flop_type_name	innovate_type_name	openbusi_dt	store_code	store_name	subregn_code	subregn_name	is_enabled	deleted	sync_time
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710007	昆明_徐晓荣	2101	昆明	未分类	中档店	加盟店		非创新店	2018-09-21	821029	昆明市盘龙区溪畔丽景店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710004	昆明-潘园园	2101	昆明	未分类	中档店	加盟店		非创新店	2018-09-18	821030	昆明市五华区朗悦湾店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710002	昆明_胡俊科	2101	昆明	未分类	中档店	加盟店		非创新店	2018-09-14	821031	昆明市高新区春城慧谷店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710004	昆明-潘园园	2101	昆明	未分类	中档店	加盟店		非创新店	2018-12-15	821032	昆明市五华区天骄北麓店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710012	昆明-陆绍回	2101	昆明	未分类	高档店	加盟店		非创新店	2019-03-15	821033	昆明市官渡区春城时光花园店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710002	昆明_胡俊科	2101	昆明	未分类	中档店	加盟店		非创新店	2019-03-15	821034	昆明市五华区创意英国店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710012	昆明-陆绍回	2101	昆明	未分类	中档店	加盟店		非创新店	2019-03-09	821035	昆明市官渡区万科魅力之城店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710012	昆明-陆绍回	2101	昆明	未分类	中档店	加盟店		非创新店	2019-03-22	821036	昆明市官渡区银海畅园店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710012	昆明-陆绍回	2101	昆明	未分类	中档店	加盟店		非创新店	2019-04-04	821037	昆明市官渡区世纪城2店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710009	昆明闭店	2101	昆明	未分类	中档店	加盟店		非创新店	2019-03-26	821038	昆明市五华区春城慧谷2店	087200	昆明闭店	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710004	昆明-潘园园	2101	昆明	未分类	中档店	其他		非创新店	2019-04-28	821039	昆明市盘龙区江东商业街店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710006	昆明_赖济武	2101	昆明	未分类	中档店	其他		非创新店	2019-04-21	821040	昆明市官渡区官城路店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710004	昆明-潘园园	2101	昆明	未分类	中档店	其他		非创新店	2019-05-07	821041	昆明市盘龙区天怡峰景店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710002	昆明_胡俊科	2101	昆明	未分类	中档店	其他		非创新店	2019-05-04	821042	昆明市五华区普惠园店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710007	昆明_徐晓荣	2101	昆明	未分类	中档店	其他		非创新店	2019-05-17	821043	昆明市官渡区融城春晓店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710002	昆明_胡俊科	2101	昆明	未分类	中档店	其他		非创新店	2019-05-25	821044	昆明市五华区水逸康桥店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710002	昆明_胡俊科	2101	昆明	未分类	中档店	其他		非创新店	2019-05-25	821045	昆明市五华区假日城市店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710007	昆明_徐晓荣	2101	昆明	未分类	中档店	其他		非创新店	2019-06-02	821046	昆明市盘龙区新兴路店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710004	昆明-潘园园	2101	昆明	未分类	高档店	其他		非创新店	2019-07-06	821047	昆明市盘龙区万科金域缇香店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710007	昆明_徐晓荣	2101	昆明	未分类	高档店	其他		非创新店	2019-07-27	821048	昆明市官渡区绿洲花园店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710009	昆明闭店	2101	昆明	未分类	中档店	其他		非创新店	2019-08-16	821049	昆明市盘龙区金星小区店	087200	昆明闭店	0	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710007	昆明_徐晓荣	2101	昆明	未分类	中档店	其他		非创新店	2019-08-21	821050	昆明市官渡区银海领域店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710012	昆明-陆绍回	2101	昆明	未分类	中档店	其他		非创新店	2019-09-28	821051	昆明市经开区国际银座店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710006	昆明_赖济武	2101	昆明	未分类	中档店	其他		非创新店	2019-09-27	821052	昆明市西山区阳光花园店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710012	昆明-陆绍回	2101	昆明	未分类	中档店	其他		非创新店	2019-10-01	821053	昆明市官渡区新亚洲体育城店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710004	昆明-潘园园	2101	昆明	未分类	中档店	其他		非创新店	2019-10-26	821054	昆明市盘龙区同德广场店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710007	昆明_徐晓荣	2101	昆明	未分类	中档店	其他		非创新店	2019-11-22	821055	昆明市官渡区宝海路店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710002	昆明_胡俊科	2101	昆明	未分类	中档店	其他		非创新店	2019-12-06	821056	昆明市西山区灯火阑珊店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710002	昆明_胡俊科	2101	昆明	未分类	中档店	其他		非创新店	2019-12-17	821057	昆明市高新区金泰国际店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710012	昆明-陆绍回	2101	昆明	未分类	中档店	其他		非创新店	2020-06-18	821058	昆明市官渡区万景花园店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710004	昆明-潘园园	2101	昆明	未分类	高档店	其他		非创新店	2020-11-21	821059	昆明市五华区实力壹方城店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208730001	曲靖_李刚	2102	曲靖	未分类	未分类	其他		非创新店	2021-03-27	821060	曲靖市麒麟区麒麟南路店	F0873000	曲靖_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208730001	曲靖_李刚	2102	曲靖	未分类	未分类	其他		非创新店	2021-03-27	821061	曲靖市麒麟区创森财富中心店	F0873000	曲靖_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208730001	曲靖_李刚	2102	曲靖	未分类	未分类	其他		非创新店	2021-03-26	821062	曲靖市麒麟区珍珠街店	F0873000	曲靖_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208730001	曲靖_李刚	2102	曲靖	未分类	未分类	其他		非创新店	2021-03-28	821063	曲靖市麒麟区雄业佳园店	F0873000	曲靖_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710012	昆明-陆绍回	2101	昆明	未分类	未分类	其他		非创新店	2021-04-16	821064	昆明市呈贡区雨花毓秀店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208730001	曲靖_李刚	2102	曲靖	未分类	未分类	其他		非创新店	2021-04-30	821065	曲靖市麒麟区胜峰小区店	F0873000	曲靖_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208730001	曲靖_李刚	2102	曲靖	未分类	未分类	其他		非创新店	2021-05-28	821066	曲靖市麒麟区阳光花园店	F0873000	曲靖_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208730001	曲靖_李刚	2102	曲靖	未分类	未分类	其他		非创新店	2021-06-05	821067	曲靖市麒麟区龙泽园店	F0873000	曲靖_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208730001	曲靖_李刚	2102	曲靖	未分类	未分类	其他		非创新店	2021-06-12	821068	曲靖市麒麟区雄业金都店	F0873000	曲靖_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208730001	曲靖_李刚	2102	曲靖	未分类	未分类	其他		非创新店	2021-08-13	821069	曲靖市麒麟区西苑小区店	F0873000	曲靖_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208730001	曲靖_李刚	2102	曲靖	未分类	未分类	其他		非创新店	2021-09-03	821070	曲靖市麒麟区市一医院店	F0873000	曲靖_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710006	昆明_赖济武	2101	昆明	未分类	未分类	其他		非创新店	2021-11-20	821071	昆明市西山区万达双塔店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710012	昆明-陆绍回	2101	昆明	未分类	未分类	其他		非创新店	2021-12-04	821072	昆明市官渡区海伦国际米兰店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710006	昆明_赖济武	2101	昆明	未分类	未分类	其他		非创新店	2022-03-12	821073	昆明市西山区润城五福店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1003	华南大区	kmpszxv	昆明配送中心v	kmpszx	昆明区	0208710012	昆明-陆绍回	2101	昆明	未分类	未分类	其他		非创新店	2022-03-19	821074	昆明市官渡区世纪城吉祥北路店	F0871000	昆明_熊天乐	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203520001	太原闭店	2201	太原	未分类	高档店	加盟店		非创新店	2018-04-23	831001	太原市小店区体育路坞城世纪店	035200	太原闭店	0	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510011	太原_张娟娟	2201	太原	未分类	中档店	加盟店		非创新店	2018-04-23	831002	太原市迎泽区双塔街郦苑店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510002	太原_邓燕生	2201	太原	未分类	高档店	加盟店		非创新店	2018-04-23	831003	太原市杏花岭区万达天玺店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510001	太原_曾国用	2201	太原	二级竞争店	高档店	加盟店		非创新店	2018-04-26	831004	太原市晋源区绿地店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510006	太原_赵梦玉	2201	太原	二级竞争店	高档店	加盟店		非创新店	2018-04-26	831005	太原市小店区恒大绿洲店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510002	太原_邓燕生	2201	太原	未分类	高档店	加盟店		非创新店	2018-04-26	831006	太原市杏花岭区富力城店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510012	太原_李琳杰	2201	太原	二级竞争店	中档店	加盟店		非创新店	2018-04-26	831007	太原市万柏林区万科蓝山店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510011	太原_张娟娟	2201	太原	未分类	中档店	加盟店		非创新店	2018-06-01	831008	太原市小店区天美店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510003	太原_刘雪彦	2201	太原	一级竞争常规门店	中档店	加盟店		非创新店	2018-05-31	831009	太原市小店区北美N1南门店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510001	太原_曾国用	2201	太原	一级竞争常规门店	中档店	加盟店		非创新店	2018-06-14	831010	太原市晋源区绿地2号店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510006	太原_赵梦玉	2201	太原	未分类	中档店	加盟店		非创新店	2018-06-14	831011	太原市小店区恒大绿洲南门店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510012	太原_李琳杰	2201	太原	二级竞争店	中档店	加盟店		非创新店	2018-06-24	831012	太原市万柏林区千峰南路西岸店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203520001	太原闭店	2201	太原	未分类	高档店	加盟店		非创新店	2018-07-28	831013	太原市小店区体育西路店	035200	太原闭店	0	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510001	太原_曾国用	2201	太原	一级竞争重点门店	中档店	加盟店		非创新店	2018-08-03	831014	太原晋源区格林花园店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203520001	太原闭店	2201	太原	未分类	中档店	加盟店		非创新店	2018-08-09	831015	太原市小店区体育路锦绣苑店	035200	太原闭店	0	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510002	太原_邓燕生	2201	太原	未分类	中档店	加盟店		非创新店	2018-08-16	831016	太原迎泽区中正天街店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510012	太原_李琳杰	2201	太原	二级竞争店	尖高端店	加盟店		非创新店	2018-08-24	831017	太原万柏林区丽华苑店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510001	太原_曾国用	2201	太原	未分类	中档店	加盟店		非创新店	2018-09-07	831018	太原晋源区兰亭御湖城店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510011	太原_张娟娟	2201	太原	二级竞争店	中档店	加盟店		非创新店	2018-09-15	831019	太原迎泽区万科紫台店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510005	太原_张小龙	2201	太原	未分类	中档店	加盟店		非创新店	2018-09-22	831020	太原万柏林区和平北路嘉怡店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510005	太原_张小龙	2201	太原	二级竞争店	中档店	加盟店		非创新店	2018-09-21	831021	太原万柏林区智诚御河店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203520001	太原闭店	2201	太原	未分类	中档店	加盟店		非创新店	2018-09-20	831022	太原杏花岭区上马街店	035200	太原闭店	0	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510005	太原_张小龙	2201	太原	未分类	中档店	加盟店		非创新店	2018-09-30	831023	太原万柏林区奥林匹克店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510005	太原_张小龙	2201	太原	未分类	中档店	加盟店		非创新店	2018-10-28	831024	太原万柏林区西华苑店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510003	太原_刘雪彦	2201	太原	二级竞争店	高档店	加盟店		非创新店	2018-10-28	831025	太原小店区华宇绿洲店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510003	太原_刘雪彦	2201	太原	一级竞争重点门店	中档店	加盟店		非创新店	2018-10-28	831026	太原小店区万科城店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510003	太原_刘雪彦	2201	太原	未分类	中档店	加盟店		非创新店	2018-10-28	831027	太原小店区许东路店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510006	太原_赵梦玉	2201	太原	一级竞争常规门店	高档店	加盟店		非创新店	2018-10-28	831028	太原小店区首开店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510003	太原_刘雪彦	2201	太原	未分类	尖高端店	加盟店		非创新店	2018-10-28	831029	太原小店区星河湾店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203520001	太原闭店	2201	太原	未分类	中档店	加盟店		非创新店	2018-12-18	831030	太原迎泽区小南关店	035200	太原闭店	0	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510005	太原_张小龙	2201	太原	一级竞争常规门店	中档店	加盟店		非创新店	2018-12-12	831031	太原万柏林区华峪东区店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203520001	太原闭店	2201	太原	未分类	中档店	加盟店		非创新店	2018-12-15	831032	太原小店区恒大华府店	035200	太原闭店	0	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510011	太原_张娟娟	2201	太原	未分类	中档店	加盟店		非创新店	2018-12-28	831033	太原小店区亲贤北街店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510003	太原_刘雪彦	2201	太原	一级竞争常规门店	中档店	加盟店		非创新店	2018-12-22	831034	太原小店区文锦世家店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510001	太原_曾国用	2201	太原	二级竞争店	中档店	加盟店		非创新店	2018-12-22	831035	太原万柏林区南屯苑店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203520001	太原闭店	2201	太原	未分类	中档店	加盟店		非创新店	2018-12-22	831036	太原小店区恒大绿洲东区店	035200	太原闭店	0	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510002	太原_邓燕生	2201	太原	未分类	中档店	加盟店		非创新店	2018-12-31	831037	太原迎泽区水西关街康隆店	F0351000	太原_周明元	0	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510002	太原_邓燕生	2201	太原	未分类	中档店	加盟店		非创新店	2019-01-12	831038	太原杏花岭区富安北路店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203520001	太原闭店	2201	太原	未分类	中档店	加盟店		非创新店	2019-01-07	831039	太原迎泽区山大一院店	035200	太原闭店	0	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203520001	太原闭店	2201	太原	未分类	中档店	加盟店		非创新店	2019-01-12	831040	太原迎泽区青年路湖滨店	035200	太原闭店	0	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510002	太原_邓燕生	2201	太原	未分类	中档店	加盟店		非创新店	2019-01-28	831041	太原迎泽区桃园南路康乐街店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510006	太原_赵梦玉	2201	太原	二级竞争店	中档店	加盟店		非创新店	2019-03-16	831042	太原小店区晋阳紫城店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203520001	太原闭店	2201	太原	未分类	中档店	加盟店		非创新店	2019-02-22	831043	太原市小店区平阳南路保利香槟国际店	035200	太原闭店	0	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510005	太原_张小龙	2201	太原	未分类	中档店	加盟店		非创新店	2019-03-16	831044	太原万柏林区万科蓝山1958店	F0351000	太原_周明元	0	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510005	太原_张小龙	2201	太原	二级竞争店	中档店	加盟店		非创新店	2019-03-16	831045	太原市万柏林区文兴苑店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510005	太原_张小龙	2201	太原	一级竞争常规门店	中档店	加盟店		非创新店	2019-03-29	831046	太原市万柏林区西线街万科店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203520001	太原闭店	2201	太原	未分类	中档店	加盟店		非创新店	2019-04-06	831047	太原市迎泽区并州东街中银欧尚店	035200	太原闭店	0	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203520001	太原闭店	2201	太原	未分类	中档店	加盟店		非创新店	2019-04-19	831048	太原市迎泽区264医院店	035200	太原闭店	0	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510003	太原_刘雪彦	2201	太原	未分类	中档店	其他		非创新店	2019-04-25	831049	太原市小店区小马花园店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203520001	太原闭店	2201	太原	未分类	中档店	其他		非创新店	2019-04-25	831050	太原市杏花岭区富力启栖谷店	035200	太原闭店	0	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203520001	太原闭店	2201	太原	未分类	中档店	其他		非创新店	2019-04-28	831051	太原市小店区康宁西街店	035200	太原闭店	0	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203520001	太原闭店	2201	太原	未分类	中档店	其他		非创新店	2019-04-21	831052	太原市小店区育翠苑店	035200	太原闭店	0	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510002	太原_邓燕生	2201	太原	未分类	中档店	其他		非创新店	2019-05-24	831053	太原市迎泽区五一路店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510001	太原_曾国用	2201	太原	未分类	中档店	其他		非创新店	2019-06-01	831054	太原市晋源区兰亭御湖城西区店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510012	太原_李琳杰	2201	太原	未分类	中档店	其他		非创新店	2019-06-01	831055	太原市万柏林区中海寰宇店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510011	太原_张娟娟	2201	太原	未分类	中档店	其他		非创新店	2019-05-10	831056	太原市迎泽区双西小学店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510012	太原_李琳杰	2201	太原	一级竞争常规门店	中档店	其他		非创新店	2019-06-14	831057	太原市万柏林区千峰南路公园五号店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203520001	太原闭店	2201	太原	未分类	中档店	其他		非创新店	2019-05-30	831058	太原市晋源区梧桐院店	035200	太原闭店	0	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510001	太原_曾国用	2201	太原	二级竞争店	中档店	其他		非创新店	2019-06-23	831059	太原市万柏林区万科金域国际店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510002	太原_邓燕生	2201	太原	未分类	中档店	其他		非创新店	2019-06-23	831060	太原市杏花岭区经园路店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510001	太原_曾国用	2201	太原	未分类	中档店	其他		非创新店	2019-07-01	831061	太原市小店区平阳路顶好店	F0351000	太原_周明元	0	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510003	太原_刘雪彦	2201	太原	未分类	中档店	其他		非创新店	2019-08-16	831062	太原市小店区创业街店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510005	太原_张小龙	2201	太原	未分类	中档店	其他		非创新店	2019-08-30	831063	太原市尖草坪区优山美郡店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510005	太原_张小龙	2201	太原	未分类	中档店	其他		非创新店	2019-09-11	831064	太原市万柏林区和平北路熙馨苑店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
1004	华北大区	typszxv	太原配送中心v	typszx	太原区	0203510001	太原_曾国用	2201	太原	未分类	高档店	其他		非创新店	2019-09-11	831065	太原市晋源区阳光汾河湾店	F0351000	太原_周明元	1	0	2022-04-20 04:26:58
